dataset,model,split,perturbation,true_target_rank,top_match,top_match_similarity,true_target_similarity,is_confused
Norman2019_GEARS_processed_mirror,B2_context_matched_perturbed_mean,L0,PTPN12+ctrl,187.0,LYL1+IER5L,0.7957773804664612,0.409970760345459,True
Norman2019_GEARS_processed_mirror,B2_context_matched_perturbed_mean,L0,PTPN13+ctrl,183.0,LYL1+IER5L,0.7957773804664612,0.4310722351074219,True
Norman2019_GEARS_processed_mirror,B2_context_matched_perturbed_mean,L0,PTPN9+ctrl,203.0,LYL1+IER5L,0.7957773804664612,0.3543633818626404,True
Norman2019_GEARS_processed_mirror,B2_context_matched_perturbed_mean,L0,RHOXF2BB+SET,85.0,LYL1+IER5L,0.7957773804664612,0.6271932125091553,True
Norman2019_GEARS_processed_mirror,B2_context_matched_perturbed_mean,L0,RHOXF2BB+ZBTB25,18.0,LYL1+IER5L,0.7957773804664612,0.7264779806137085,True
Norman2019_GEARS_processed_mirror,B2_context_matched_perturbed_mean,L0,RHOXF2BB+ctrl,50.0,LYL1+IER5L,0.7957773804664612,0.6741999387741089,True
Norman2019_GEARS_processed_mirror,B2_context_matched_perturbed_mean,L0,RREB1+ctrl,126.0,LYL1+IER5L,0.7957773804664612,0.539178192615509,True
Norman2019_GEARS_processed_mirror,B2_context_matched_perturbed_mean,L0,RUNX1T1+ctrl,250.0,LYL1+IER5L,0.7957773804664612,0.1727133095264434,True
Norman2019_GEARS_processed_mirror,B2_context_matched_perturbed_mean,L0,S1PR2+ctrl,110.0,LYL1+IER5L,0.7957773804664612,0.5857666730880737,True
Norman2019_GEARS_processed_mirror,B2_context_matched_perturbed_mean,L0,SAMD1+PTPN12,13.0,LYL1+IER5L,0.7957773804664612,0.7346757650375366,True
Norman2019_GEARS_processed_mirror,B2_context_matched_perturbed_mean,L0,SAMD1+TGFBR2,182.0,LYL1+IER5L,0.7957773804664612,0.432332307100296,True
Norman2019_GEARS_processed_mirror,B2_context_matched_perturbed_mean,L0,SAMD1+UBASH3B,8.0,LYL1+IER5L,0.7957773804664612,0.7560057640075684,True
Norman2019_GEARS_processed_mirror,B2_context_matched_perturbed_mean,L0,SAMD1+ZBTB1,4.0,LYL1+IER5L,0.7957773804664612,0.7892076969146729,True
Norman2019_GEARS_processed_mirror,B2_context_matched_perturbed_mean,L0,SAMD1+ctrl,25.0,LYL1+IER5L,0.7957773804664612,0.7088388204574585,True
Norman2019_GEARS_processed_mirror,B2_context_matched_perturbed_mean,L0,SET+CEBPE,208.0,LYL1+IER5L,0.7957773804664612,0.3378440737724304,True
Norman2019_GEARS_processed_mirror,B2_context_matched_perturbed_mean,L0,SET+KLF1,185.0,LYL1+IER5L,0.7957773804664612,0.4179174304008484,True
Norman2019_GEARS_processed_mirror,B2_context_matched_perturbed_mean,L0,SET+ctrl,204.0,LYL1+IER5L,0.7957773804664612,0.3541135787963867,True
Norman2019_GEARS_processed_mirror,B2_context_matched_perturbed_mean,L0,SGK1+S1PR2,10.0,LYL1+IER5L,0.7957773804664612,0.7482340335845947,True
Norman2019_GEARS_processed_mirror,B2_context_matched_perturbed_mean,L0,SGK1+TBX2,83.0,LYL1+IER5L,0.7957773804664612,0.6281075477600098,True
Norman2019_GEARS_processed_mirror,B2_context_matched_perturbed_mean,L0,SGK1+TBX3,94.0,LYL1+IER5L,0.7957773804664612,0.6112920045852661,True
Norman2019_GEARS_processed_mirror,B2_context_matched_perturbed_mean,L0,SGK1+ctrl,71.0,LYL1+IER5L,0.7957773804664612,0.6464238166809082,True
Norman2019_GEARS_processed_mirror,B2_context_matched_perturbed_mean,L0,SLC4A1+ctrl,253.0,LYL1+IER5L,0.7957773804664612,0.1658471971750259,True
Norman2019_GEARS_processed_mirror,B2_context_matched_perturbed_mean,L0,SLC6A9+ctrl,172.0,LYL1+IER5L,0.7957773804664612,0.454132616519928,True
Norman2019_GEARS_processed_mirror,B2_context_matched_perturbed_mean,L0,SNAI1+DLX2,154.0,LYL1+IER5L,0.7957773804664612,0.4883068203926086,True
Norman2019_GEARS_processed_mirror,B2_context_matched_perturbed_mean,L0,SNAI1+UBASH3B,78.0,LYL1+IER5L,0.7957773804664612,0.6334933042526245,True
Norman2019_GEARS_processed_mirror,B2_context_matched_perturbed_mean,L0,SNAI1+ctrl,197.0,LYL1+IER5L,0.7957773804664612,0.3741055130958557,True
Norman2019_GEARS_processed_mirror,B2_context_matched_perturbed_mean,L0,SPI1+ctrl,33.0,LYL1+IER5L,0.7957773804664612,0.6998378038406372,True
Norman2019_GEARS_processed_mirror,B2_context_matched_perturbed_mean,L0,STIL+ctrl,209.0,LYL1+IER5L,0.7957773804664612,0.3365414440631866,True
Norman2019_GEARS_processed_mirror,B2_context_matched_perturbed_mean,L0,TBX2+ctrl,167.0,LYL1+IER5L,0.7957773804664612,0.467551052570343,True
Norman2019_GEARS_processed_mirror,B2_context_matched_perturbed_mean,L0,TBX3+TBX2,184.0,LYL1+IER5L,0.7957773804664612,0.4202665686607361,True
Norman2019_GEARS_processed_mirror,B2_context_matched_perturbed_mean,L0,TBX3+ctrl,247.0,LYL1+IER5L,0.7957773804664612,0.1808365881443023,True
Norman2019_GEARS_processed_mirror,B2_context_matched_perturbed_mean,L0,TGFBR2+C19orf26,57.0,LYL1+IER5L,0.7957773804664612,0.662362813949585,True
Norman2019_GEARS_processed_mirror,B2_context_matched_perturbed_mean,L0,TGFBR2+ETS2,259.0,LYL1+IER5L,0.7957773804664612,0.1321548819541931,True
Norman2019_GEARS_processed_mirror,B2_context_matched_perturbed_mean,L0,TGFBR2+IGDCC3,55.0,LYL1+IER5L,0.7957773804664612,0.6637699007987976,True
Norman2019_GEARS_processed_mirror,B2_context_matched_perturbed_mean,L0,TGFBR2+PRTG,41.0,LYL1+IER5L,0.7957773804664612,0.6881281137466431,True
Norman2019_GEARS_processed_mirror,B2_context_matched_perturbed_mean,L0,TGFBR2+ctrl,263.0,LYL1+IER5L,0.7957773804664612,0.0830166339874267,True
Norman2019_GEARS_processed_mirror,B2_context_matched_perturbed_mean,L0,TMSB4X+BAK1,261.0,LYL1+IER5L,0.7957773804664612,0.1168770641088485,True
Norman2019_GEARS_processed_mirror,B2_context_matched_perturbed_mean,L0,TMSB4X+ctrl,249.0,LYL1+IER5L,0.7957773804664612,0.1753629595041275,True
Norman2019_GEARS_processed_mirror,B2_context_matched_perturbed_mean,L0,TP73+ctrl,3.0,LYL1+IER5L,0.7957773804664612,0.7892912030220032,True
Norman2019_GEARS_processed_mirror,B2_context_matched_perturbed_mean,L0,TSC22D1+ctrl,227.0,LYL1+IER5L,0.7957773804664612,0.2768984735012054,True
Norman2019_GEARS_processed_mirror,B2_context_matched_perturbed_mean,L0,UBASH3A+ctrl,115.0,LYL1+IER5L,0.7957773804664612,0.5729497075080872,True
Norman2019_GEARS_processed_mirror,B2_context_matched_perturbed_mean,L0,UBASH3B+CNN1,59.0,LYL1+IER5L,0.7957773804664612,0.6613186597824097,True
Norman2019_GEARS_processed_mirror,B2_context_matched_perturbed_mean,L0,UBASH3B+OSR2,236.0,LYL1+IER5L,0.7957773804664612,0.2212398201227188,True
Norman2019_GEARS_processed_mirror,B2_context_matched_perturbed_mean,L0,UBASH3B+PTPN12,84.0,LYL1+IER5L,0.7957773804664612,0.6280674934387207,True
Norman2019_GEARS_processed_mirror,B2_context_matched_perturbed_mean,L0,UBASH3B+PTPN9,14.0,LYL1+IER5L,0.7957773804664612,0.7337186336517334,True
Norman2019_GEARS_processed_mirror,B2_context_matched_perturbed_mean,L0,UBASH3B+UBASH3A,116.0,LYL1+IER5L,0.7957773804664612,0.5726028084754944,True
Norman2019_GEARS_processed_mirror,B2_context_matched_perturbed_mean,L0,UBASH3B+ZBTB25,66.0,LYL1+IER5L,0.7957773804664612,0.6558055877685547,True
Norman2019_GEARS_processed_mirror,B2_context_matched_perturbed_mean,L0,UBASH3B+ctrl,168.0,LYL1+IER5L,0.7957773804664612,0.4640124440193176,True
Norman2019_GEARS_processed_mirror,B2_context_matched_perturbed_mean,L0,ZBTB1+ctrl,111.0,LYL1+IER5L,0.7957773804664612,0.582120418548584,True
Norman2019_GEARS_processed_mirror,B2_context_matched_perturbed_mean,L0,ZBTB10+DLX2,169.0,LYL1+IER5L,0.7957773804664612,0.4638721942901611,True
Norman2019_GEARS_processed_mirror,B2_context_matched_perturbed_mean,L0,ZBTB10+ELMSAN1,91.0,LYL1+IER5L,0.7957773804664612,0.6166847348213196,True
Norman2019_GEARS_processed_mirror,B2_context_matched_perturbed_mean,L0,ZBTB10+PTPN12,70.0,LYL1+IER5L,0.7957773804664612,0.6485723257064819,True
Norman2019_GEARS_processed_mirror,B2_context_matched_perturbed_mean,L0,ZBTB10+SNAI1,133.0,LYL1+IER5L,0.7957773804664612,0.5212312936782837,True
Norman2019_GEARS_processed_mirror,B2_context_matched_perturbed_mean,L0,ZBTB10+ctrl,120.0,LYL1+IER5L,0.7957773804664612,0.5543265342712402,True
Norman2019_GEARS_processed_mirror,B2_context_matched_perturbed_mean,L0,ZBTB25+ctrl,159.0,LYL1+IER5L,0.7957773804664612,0.4782686531543731,True
Norman2019_GEARS_processed_mirror,B2_context_matched_perturbed_mean,L0,ZC3HAV1+CEBPA,152.0,LYL1+IER5L,0.7957773804664612,0.4946746826171875,True
Norman2019_GEARS_processed_mirror,B2_context_matched_perturbed_mean,L0,ZC3HAV1+CEBPE,264.0,LYL1+IER5L,0.7957773804664612,0.0784848406910896,True
Norman2019_GEARS_processed_mirror,B2_context_matched_perturbed_mean,L0,ZC3HAV1+HOXC13,101.0,LYL1+IER5L,0.7957773804664612,0.6021747589111328,True
Norman2019_GEARS_processed_mirror,B2_context_matched_perturbed_mean,L0,ZC3HAV1+ctrl,277.0,LYL1+IER5L,0.7957773804664612,-0.2350165843963623,True
Norman2019_GEARS_processed_mirror,B2_context_matched_perturbed_mean,L0,ZNF318+FOXL2,21.0,LYL1+IER5L,0.7957773804664612,0.7149448394775391,True
Norman2019_GEARS_processed_mirror,B2_context_matched_perturbed_mean,L0,ZNF318+ctrl,153.0,LYL1+IER5L,0.7957773804664612,0.4925194978713989,True
Norman2019_GEARS_processed_mirror,B2_context_matched_perturbed_mean,L0,ctrl+BAK1,273.0,LYL1+IER5L,0.7957773804664612,-0.1102863401174545,True
Norman2019_GEARS_processed_mirror,B2_context_matched_perturbed_mean,L0,ctrl+C19orf26,220.0,LYL1+IER5L,0.7957773804664612,0.3011473715305328,True
Norman2019_GEARS_processed_mirror,B2_context_matched_perturbed_mean,L0,ctrl+CBFA2T3,232.0,LYL1+IER5L,0.7957773804664612,0.2533777356147766,True
Norman2019_GEARS_processed_mirror,B2_context_matched_perturbed_mean,L0,ctrl+CDKN1A,96.0,LYL1+IER5L,0.7957773804664612,0.6082113981246948,True
Norman2019_GEARS_processed_mirror,B2_context_matched_perturbed_mean,L0,ctrl+CDKN1B,87.0,LYL1+IER5L,0.7957773804664612,0.6227777004241943,True
Norman2019_GEARS_processed_mirror,B2_context_matched_perturbed_mean,L0,ctrl+CEBPA,128.0,LYL1+IER5L,0.7957773804664612,0.5307934880256653,True
Norman2019_GEARS_processed_mirror,B2_context_matched_perturbed_mean,L0,ctrl+CEBPB,181.0,LYL1+IER5L,0.7957773804664612,0.4379099607467651,True
Norman2019_GEARS_processed_mirror,B2_context_matched_perturbed_mean,L0,ctrl+CEBPE,156.0,LYL1+IER5L,0.7957773804664612,0.4867005944252014,True
Norman2019_GEARS_processed_mirror,B2_context_matched_perturbed_mean,L0,ctrl+CLDN6,32.0,LYL1+IER5L,0.7957773804664612,0.701236367225647,True
Norman2019_GEARS_processed_mirror,B2_context_matched_perturbed_mean,L0,ctrl+CNN1,151.0,LYL1+IER5L,0.7957773804664612,0.4957236647605896,True
Norman2019_GEARS_processed_mirror,B2_context_matched_perturbed_mean,L0,ctrl+COL2A1,233.0,LYL1+IER5L,0.7957773804664612,0.2391880452632904,True
Norman2019_GEARS_processed_mirror,B2_context_matched_perturbed_mean,L0,ctrl+DLX2,223.0,LYL1+IER5L,0.7957773804664612,0.2938657999038696,True
Norman2019_GEARS_processed_mirror,B2_context_matched_perturbed_mean,L0,ctrl+ELMSAN1,269.0,LYL1+IER5L,0.7957773804664612,-0.0813654661178588,True
Norman2019_GEARS_processed_mirror,B2_context_matched_perturbed_mean,L0,ctrl+ETS2,256.0,LYL1+IER5L,0.7957773804664612,0.1518424451351165,True
Norman2019_GEARS_processed_mirror,B2_context_matched_perturbed_mean,L0,ctrl+FEV,163.0,LYL1+IER5L,0.7957773804664612,0.4745490550994873,True
Norman2019_GEARS_processed_mirror,B2_context_matched_perturbed_mean,L0,ctrl+FOXA1,104.0,LYL1+IER5L,0.7957773804664612,0.5985212922096252,True
Norman2019_GEARS_processed_mirror,B2_context_matched_perturbed_mean,L0,ctrl+FOXF1,217.0,LYL1+IER5L,0.7957773804664612,0.3196350038051605,True
Norman2019_GEARS_processed_mirror,B2_context_matched_perturbed_mean,L0,ctrl+FOXL2,161.0,LYL1+IER5L,0.7957773804664612,0.4764589667320251,True
Norman2019_GEARS_processed_mirror,B2_context_matched_perturbed_mean,L0,ctrl+HOXB9,72.0,LYL1+IER5L,0.7957773804664612,0.6438103914260864,True
Norman2019_GEARS_processed_mirror,B2_context_matched_perturbed_mean,L0,ctrl+HOXC13,46.0,LYL1+IER5L,0.7957773804664612,0.6787116527557373,True
Norman2019_GEARS_processed_mirror,B2_context_matched_perturbed_mean,L0,ctrl+IER5L,26.0,LYL1+IER5L,0.7957773804664612,0.7082774043083191,True
Norman2019_GEARS_processed_mirror,B2_context_matched_perturbed_mean,L0,ctrl+IGDCC3,64.0,LYL1+IER5L,0.7957773804664612,0.6559337377548218,True
Norman2019_GEARS_processed_mirror,B2_context_matched_perturbed_mean,L0,ctrl+IKZF3,30.0,LYL1+IER5L,0.7957773804664612,0.7060895562171936,True
Norman2019_GEARS_processed_mirror,B2_context_matched_perturbed_mean,L0,ctrl+ISL2,258.0,LYL1+IER5L,0.7957773804664612,0.1340711861848831,True
Norman2019_GEARS_processed_mirror,B2_context_matched_perturbed_mean,L0,ctrl+KIF2C,230.0,LYL1+IER5L,0.7957773804664612,0.2568351030349731,True
Norman2019_GEARS_processed_mirror,B2_context_matched_perturbed_mean,L0,ctrl+KLF1,246.0,LYL1+IER5L,0.7957773804664612,0.1960138529539108,True
Norman2019_GEARS_processed_mirror,B2_context_matched_perturbed_mean,L0,ctrl+MAP2K6,282.0,LYL1+IER5L,0.7957773804664612,-0.3821234405040741,True
Norman2019_GEARS_processed_mirror,B2_context_matched_perturbed_mean,L0,ctrl+MAP7D1,266.0,LYL1+IER5L,0.7957773804664612,-0.0188004039227962,True
Norman2019_GEARS_processed_mirror,B2_context_matched_perturbed_mean,L0,ctrl+MAPK1,251.0,LYL1+IER5L,0.7957773804664612,0.1669759154319763,True
Norman2019_GEARS_processed_mirror,B2_context_matched_perturbed_mean,L0,ctrl+MEIS1,178.0,LYL1+IER5L,0.7957773804664612,0.4453945457935333,True
Norman2019_GEARS_processed_mirror,B2_context_matched_perturbed_mean,L0,ctrl+OSR2,252.0,LYL1+IER5L,0.7957773804664612,0.1664575934410095,True
Norman2019_GEARS_processed_mirror,B2_context_matched_perturbed_mean,L0,ctrl+PRTG,58.0,LYL1+IER5L,0.7957773804664612,0.6615797281265259,True
Norman2019_GEARS_processed_mirror,B2_context_matched_perturbed_mean,L0,ctrl+PTPN12,146.0,LYL1+IER5L,0.7957773804664612,0.5026950836181641,True
Norman2019_GEARS_processed_mirror,B2_context_matched_perturbed_mean,L0,ctrl+PTPN9,177.0,LYL1+IER5L,0.7957773804664612,0.446296364068985,True
Norman2019_GEARS_processed_mirror,B2_context_matched_perturbed_mean,L0,ctrl+RUNX1T1,265.0,LYL1+IER5L,0.7957773804664612,0.0099021727219223,True
Norman2019_GEARS_processed_mirror,B2_context_matched_perturbed_mean,L0,ctrl+SAMD1,15.0,LYL1+IER5L,0.7957773804664612,0.730833113193512,True
Norman2019_GEARS_processed_mirror,B2_context_matched_perturbed_mean,L0,ctrl+SET,192.0,LYL1+IER5L,0.7957773804664612,0.3860538899898529,True
Norman2019_GEARS_processed_mirror,B2_context_matched_perturbed_mean,L0,ctrl+SLC38A2,272.0,LYL1+IER5L,0.7957773804664612,-0.0982732847332954,True
Norman2019_GEARS_processed_mirror,B2_context_matched_perturbed_mean,L0,ctrl+SNAI1,194.0,LYL1+IER5L,0.7957773804664612,0.3792358040809631,True
Norman2019_GEARS_processed_mirror,B2_context_matched_perturbed_mean,L0,ctrl+SPI1,62.0,LYL1+IER5L,0.7957773804664612,0.6582906246185303,True
Norman2019_GEARS_processed_mirror,B2_context_matched_perturbed_mean,L0,ctrl+STIL,158.0,LYL1+IER5L,0.7957773804664612,0.4832475483417511,True
Norman2019_GEARS_processed_mirror,B2_context_matched_perturbed_mean,L0,ctrl+TBX2,162.0,LYL1+IER5L,0.7957773804664612,0.474990576505661,True
Norman2019_GEARS_processed_mirror,B2_context_matched_perturbed_mean,L0,ctrl+TBX3,234.0,LYL1+IER5L,0.7957773804664612,0.2348850518465042,True
Norman2019_GEARS_processed_mirror,B2_context_matched_perturbed_mean,L0,ctrl+TGFBR2,221.0,LYL1+IER5L,0.7957773804664612,0.3002997040748596,True
Norman2019_GEARS_processed_mirror,B2_context_matched_perturbed_mean,L0,ctrl+UBASH3A,245.0,LYL1+IER5L,0.7957773804664612,0.1964630782604217,True
Norman2019_GEARS_processed_mirror,B2_context_matched_perturbed_mean,L0,ctrl+UBASH3B,117.0,LYL1+IER5L,0.7957773804664612,0.5725159645080566,True
Norman2019_GEARS_processed_mirror,B2_context_matched_perturbed_mean,L0,ctrl+ZBTB1,92.0,LYL1+IER5L,0.7957773804664612,0.6131385564804077,True
Norman2019_GEARS_processed_mirror,B2_context_matched_perturbed_mean,L0,ctrl+ZBTB25,170.0,LYL1+IER5L,0.7957773804664612,0.4636567831039428,True
Norman2019_GEARS_processed_mirror,B3_additive_seen_component,L0,AHR+FEV,2.0,ctrl+FEV,0.8694173097610474,0.8601011037826538,True
Norman2019_GEARS_processed_mirror,B3_additive_seen_component,L0,AHR+KLF1,1.0,AHR+KLF1,0.8826024532318115,0.8826024532318115,False
Norman2019_GEARS_processed_mirror,B3_additive_seen_component,L0,AHR+ctrl,1.0,AHR+ctrl,0.8841588497161865,0.8841588497161865,False
Norman2019_GEARS_processed_mirror,B3_additive_seen_component,L0,ARID1A+ctrl,1.0,ARID1A+ctrl,0.8755487203598022,0.8755487203598022,False
Norman2019_GEARS_processed_mirror,B3_additive_seen_component,L0,ARRDC3+ctrl,1.0,ARRDC3+ctrl,0.6331020593643188,0.6331020593643188,False
Norman2019_GEARS_processed_mirror,B3_additive_seen_component,L0,ATL1+ctrl,1.0,ATL1+ctrl,0.9089162945747375,0.9089162945747375,False
Norman2019_GEARS_processed_mirror,B3_additive_seen_component,L0,BAK1+ctrl,2.0,ctrl+BAK1,0.6110583543777466,0.5300498008728027,True
Norman2019_GEARS_processed_mirror,B3_additive_seen_component,L0,BCL2L11+BAK1,9.0,ctrl+BAK1,0.4742003977298736,0.2802955508232116,True
Norman2019_GEARS_processed_mirror,B3_additive_seen_component,L0,BCL2L11+TGFBR2,1.0,BCL2L11+TGFBR2,0.6762468814849854,0.6762468814849854,False
Norman2019_GEARS_processed_mirror,B3_additive_seen_component,L0,BCL2L11+ctrl,10.0,BCL2L11+TGFBR2,0.5093994140625,0.31015145778656,True
Norman2019_GEARS_processed_mirror,B3_additive_seen_component,L0,BCORL1+ctrl,1.0,BCORL1+ctrl,0.7436071634292603,0.7436071634292603,False
Norman2019_GEARS_processed_mirror,B3_additive_seen_component,L0,BPGM+SAMD1,1.0,BPGM+SAMD1,0.9252443313598632,0.9252443313598632,False
Norman2019_GEARS_processed_mirror,B3_additive_seen_component,L0,BPGM+ZBTB1,1.0,BPGM+ZBTB1,0.8989121913909912,0.8989121913909912,False
Norman2019_GEARS_processed_mirror,B3_additive_seen_component,L0,BPGM+ctrl,1.0,BPGM+ctrl,0.9092413187026978,0.9092413187026978,False
Norman2019_GEARS_processed_mirror,B3_additive_seen_component,L0,C19orf26+ctrl,7.0,TGFBR2+C19orf26,0.7809458374977112,0.6845511198043823,True
Norman2019_GEARS_processed_mirror,B3_additive_seen_component,L0,C3orf72+FOXL2,21.0,C3orf72+ctrl,0.8512630462646484,0.6305379867553711,True
Norman2019_GEARS_processed_mirror,B3_additive_seen_component,L0,C3orf72+ctrl,1.0,C3orf72+ctrl,0.8524201512336731,0.8524201512336731,False
Norman2019_GEARS_processed_mirror,B3_additive_seen_component,L0,CBFA2T3+ctrl,2.0,ctrl+CBFA2T3,0.7598389387130737,0.7332496643066406,True
Norman2019_GEARS_processed_mirror,B3_additive_seen_component,L0,CBL+CNN1,3.0,ctrl+CNN1,0.8836638927459717,0.8731305599212646,True
Norman2019_GEARS_processed_mirror,B3_additive_seen_component,L0,CBL+PTPN12,1.0,CBL+PTPN12,0.9072575569152832,0.9072575569152832,False
Norman2019_GEARS_processed_mirror,B3_additive_seen_component,L0,CBL+PTPN9,5.0,CBL+UBASH3B,0.8658739328384399,0.8461317420005798,True
Norman2019_GEARS_processed_mirror,B3_additive_seen_component,L0,CBL+TGFBR2,2.0,CBL+ctrl,0.8744003772735596,0.8345401287078857,True
Norman2019_GEARS_processed_mirror,B3_additive_seen_component,L0,CBL+UBASH3A,46.0,CBL+ctrl,0.855798602104187,0.6339960098266602,True
Norman2019_GEARS_processed_mirror,B3_additive_seen_component,L0,CBL+UBASH3B,1.0,CBL+UBASH3B,0.8930572867393494,0.8930572867393494,False
Norman2019_GEARS_processed_mirror,B3_additive_seen_component,L0,CBL+ctrl,1.0,CBL+ctrl,0.9081657528877258,0.9081657528877258,False
Norman2019_GEARS_processed_mirror,B3_additive_seen_component,L0,CDKN1A+ctrl,3.0,CDKN1C+CDKN1A,0.8227364420890808,0.8195282816886902,True
Norman2019_GEARS_processed_mirror,B3_additive_seen_component,L0,CDKN1B+CDKN1A,3.0,CDKN1B+ctrl,0.8777643442153931,0.8434516191482544,True
Norman2019_GEARS_processed_mirror,B3_additive_seen_component,L0,CDKN1B+ctrl,1.0,CDKN1B+ctrl,0.8792581558227539,0.8792581558227539,False
Norman2019_GEARS_processed_mirror,B3_additive_seen_component,L0,CDKN1C+CDKN1A,2.0,CDKN1C+ctrl,0.8537867665290833,0.8505605459213257,True
Norman2019_GEARS_processed_mirror,B3_additive_seen_component,L0,CDKN1C+CDKN1B,11.0,CDKN1B+ctrl,0.8766456246376038,0.7226831912994385,True
Norman2019_GEARS_processed_mirror,B3_additive_seen_component,L0,CDKN1C+ctrl,1.0,CDKN1C+ctrl,0.8527389168739319,0.8527389168739319,False
Norman2019_GEARS_processed_mirror,B3_additive_seen_component,L0,CEBPA+ctrl,1.0,CEBPA+ctrl,0.9799379110336304,0.9799379110336304,False
Norman2019_GEARS_processed_mirror,B3_additive_seen_component,L0,CEBPB+CEBPA,13.0,CEBPA+ctrl,0.9682821035385132,0.8675890564918518,True
Norman2019_GEARS_processed_mirror,B3_additive_seen_component,L0,CEBPB+MAPK1,1.0,CEBPB+MAPK1,0.9261891841888428,0.9261891841888428,False
Norman2019_GEARS_processed_mirror,B3_additive_seen_component,L0,CEBPB+OSR2,1.0,CEBPB+OSR2,0.9118151664733888,0.9118151664733888,False
Norman2019_GEARS_processed_mirror,B3_additive_seen_component,L0,CEBPB+PTPN12,2.0,CEBPB+ctrl,0.807652473449707,0.8068124055862427,True
Norman2019_GEARS_processed_mirror,B3_additive_seen_component,L0,CEBPB+ctrl,1.0,CEBPB+ctrl,0.932841658592224,0.932841658592224,False
Norman2019_GEARS_processed_mirror,B3_additive_seen_component,L0,CEBPE+CEBPA,3.0,CEBPA+ctrl,0.969933032989502,0.9602206945419312,True
Norman2019_GEARS_processed_mirror,B3_additive_seen_component,L0,CEBPE+CEBPB,6.0,ctrl+CEBPE,0.9435590505599976,0.8813207149505615,True
Norman2019_GEARS_processed_mirror,B3_additive_seen_component,L0,CEBPE+CNN1,11.0,ctrl+CEBPE,0.8291798233985901,0.7402541637420654,True
Norman2019_GEARS_processed_mirror,B3_additive_seen_component,L0,CEBPE+KLF1,1.0,CEBPE+KLF1,0.8315067291259766,0.8315067291259766,False
