dataset	split	target	gears_condition	in_gears_train	in_gears_test	in_state_train	in_state_test	alignment_status	reason_if_not_aligned
replogle_k562_rl1	R-L1-K562_seed1	PSMA6	PSMA6+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	PSMA7	PSMA7+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	PSMB2	PSMB2+ctrl	False	True	False	True	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	PSMB3	PSMB3+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	PSMB5	PSMB5+ctrl	False	True	False	True	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	PSMB6	PSMB6+ctrl	False	True	False	True	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	PSMB7	PSMB7+ctrl	False	True	False	True	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	PSMC1	PSMC1+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	PSMC2	PSMC2+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	PSMC3	PSMC3+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	PSMC4	PSMC4+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	PSMC6	PSMC6+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	PSMD1	PSMD1+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	PSMD11	PSMD11+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	PSMD12	PSMD12+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	PSMD2	PSMD2+ctrl	False	True	False	True	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	PSMD3	PSMD3+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	PSMD4	PSMD4+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	PSMD6	PSMD6+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	PSMD7	PSMD7+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	PSMG3	PSMG3+ctrl	False	True	False	True	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	PSMG4	PSMG4+ctrl	False	True	False	True	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	PTBP1	PTBP1+ctrl	False	True	False	True	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	PTCD1	PTCD1+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	PUF60	PUF60+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	PWP2	PWP2+ctrl	False	True	False	True	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	QARS	QARS+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	RABGGTA	RABGGTA+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	RACGAP1	RACGAP1+ctrl	False	True	False	True	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	RAD21	RAD21+ctrl	False	True	False	True	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	RAD51	RAD51+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	RAD51C	RAD51C+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	RAE1	RAE1+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	RAN	RAN+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	RANGAP1	RANGAP1+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	RARS	RARS+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	RARS2	RARS2+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	RBBP4	RBBP4+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	RBBP6	RBBP6+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	RBM14	RBM14+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	RBM17	RBM17+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	RBM19	RBM19+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	RBM25	RBM25+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	RBM28	RBM28+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	RBM39	RBM39+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	RBM4	RBM4+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	RBM42	RBM42+ctrl	False	True	False	True	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	RBM48	RBM48+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	RBMX	RBMX+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	RBMX2	RBMX2+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	RBX1	RBX1+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	RCC1	RCC1+ctrl	False	True	False	True	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	RCL1	RCL1+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	REXO2	REXO2+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	RFC1	RFC1+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	RFC2	RFC2+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	RFC4	RFC4+ctrl	False	True	False	True	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	RFC5	RFC5+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	RIOK1	RIOK1+ctrl	False	True	False	True	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	RIOK2	RIOK2+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	RMI1	RMI1+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	RNASEH2C	RNASEH2C+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	RNF20	RNF20+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	RNF40	RNF40+ctrl	False	True	False	True	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	RNGTT	RNGTT+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	RNMT	RNMT+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	RNPC3	RNPC3+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	RNPS1	RNPS1+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	ROMO1	ROMO1+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	RPA1	RPA1+ctrl	False	True	False	True	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	RPA2	RPA2+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	RPA3	RPA3+ctrl	False	True	False	True	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	RPAP1	RPAP1+ctrl	False	True	False	True	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	RPAP2	RPAP2+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	RPF1	RPF1+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	RPF2	RPF2+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	RPL10	RPL10+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	RPL10A	RPL10A+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	RPL12	RPL12+ctrl	False	True	False	True	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	RPL13	RPL13+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	RPL13A	RPL13A+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	RPL14	RPL14+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	RPL15	RPL15+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	RPL17	RPL17+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	RPL18	RPL18+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	RPL18A	RPL18A+ctrl	False	True	False	True	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	RPL19	RPL19+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	RPL21	RPL21+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	RPL23	RPL23+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	RPL23A	RPL23A+ctrl	False	True	False	True	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	RPL26	RPL26+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	RPL27	RPL27+ctrl	False	True	False	True	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	RPL27A	RPL27A+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	RPL30	RPL30+ctrl	False	True	False	True	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	RPL31	RPL31+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	RPL32	RPL32+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	RPL34	RPL34+ctrl	False	True	False	True	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	RPL35	RPL35+ctrl	False	True	False	True	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	RPL36	RPL36+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	RPL36A	RPL36A+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	RPL37	RPL37+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	RPL37A	RPL37A+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	RPL38	RPL38+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	RPL39	RPL39+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	RPL5	RPL5+ctrl	False	True	False	True	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	RPL6	RPL6+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	RPL7	RPL7+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	RPL7L1	RPL7L1+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	RPL8	RPL8+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	RPL9	RPL9+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	RPLP0	RPLP0+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	RPLP1	RPLP1+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	RPLP2	RPLP2+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	RPP14	RPP14+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	RPP40	RPP40+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	RPS10	RPS10+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	RPS11	RPS11+ctrl	False	True	False	True	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	RPS13	RPS13+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	RPS14	RPS14+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	RPS15	RPS15+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	RPS15A	RPS15A+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	RPS16	RPS16+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	RPS17	RPS17+ctrl	False	True	False	True	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	RPS18	RPS18+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	RPS19	RPS19+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	RPS19BP1	RPS19BP1+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	RPS2	RPS2+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	RPS21	RPS21+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	RPS23	RPS23+ctrl	False	True	False	True	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	RPS24	RPS24+ctrl	False	True	False	True	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	RPS27	RPS27+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	RPS27A	RPS27A+ctrl	False	True	False	True	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	RPS28	RPS28+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	RPS29	RPS29+ctrl	False	True	False	True	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	RPS3	RPS3+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	RPS3A	RPS3A+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	RPS4X	RPS4X+ctrl	False	True	False	True	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	RPS5	RPS5+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	RPS6	RPS6+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	RPS7	RPS7+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	RPS9	RPS9+ctrl	False	True	False	True	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	RPSA	RPSA+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	RPUSD4	RPUSD4+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	RRM1	RRM1+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	RRN3	RRN3+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	RRP1	RRP1+ctrl	False	True	False	True	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	RRP12	RRP12+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	RRP7A	RRP7A+ctrl	False	True	False	True	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	RRP9	RRP9+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	RRS1	RRS1+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	RSL1D1	RSL1D1+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	RSL24D1	RSL24D1+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	RTCB	RTCB+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	RTF1	RTF1+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	RUVBL1	RUVBL1+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	SAMM50	SAMM50+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	SAP18	SAP18+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	SARS	SARS+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	SARS2	SARS2+ctrl	False	True	False	True	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	SART1	SART1+ctrl	False	True	False	True	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	SART3	SART3+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	SBNO1	SBNO1+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	SCFD1	SCFD1+ctrl	False	True	False	True	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	SDE2	SDE2+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	SDHC	SDHC+ctrl	False	True	False	True	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	SEC13	SEC13+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	SEC61A1	SEC61A1+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	SEC61G	SEC61G+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	SEH1L	SEH1L+ctrl	False	True	False	True	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	SERBP1	SERBP1+ctrl	False	True	False	True	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	SETDB1	SETDB1+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	SF1	SF1+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	SF3A1	SF3A1+ctrl	False	True	False	True	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	SF3A2	SF3A2+ctrl	False	True	False	True	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	SF3B2	SF3B2+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	SF3B3	SF3B3+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	SF3B4	SF3B4+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	SF3B5	SF3B5+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	SFPQ	SFPQ+ctrl	False	True	False	True	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	SFSWAP	SFSWAP+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	SIN3A	SIN3A+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	SKA3	SKA3+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	SKP1	SKP1+ctrl	False	True	False	True	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	SLBP	SLBP+ctrl	False	True	False	True	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	SLC7A5	SLC7A5+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	SLC7A6OS	SLC7A6OS+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	SLU7	SLU7+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	SMARCB1	SMARCB1+ctrl	False	True	False	True	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	SMC1A	SMC1A+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	SMC2	SMC2+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	SMC3	SMC3+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	SMC4	SMC4+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	SMG5	SMG5+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	SMN2	SMN2+ctrl	False	True	False	True	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	SMU1	SMU1+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	SNAPC1	SNAPC1+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	SNAPC2	SNAPC2+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	SNAPC3	SNAPC3+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	SNAPC5	SNAPC5+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	SNRNP200	SNRNP200+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	SNRNP25	SNRNP25+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	SNRNP27	SNRNP27+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	SNRNP35	SNRNP35+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	SNRNP48	SNRNP48+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	SNRNP70	SNRNP70+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	SNRPA1	SNRPA1+ctrl	False	True	False	True	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	SNRPB	SNRPB+ctrl	False	True	False	True	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	SNRPC	SNRPC+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	SNRPD1	SNRPD1+ctrl	False	True	False	True	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	SNRPD3	SNRPD3+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	SNRPE	SNRPE+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	SNRPF	SNRPF+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	SNRPG	SNRPG+ctrl	False	True	False	True	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	SNW1	SNW1+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	SON	SON+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	SPC24	SPC24+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	SPC25	SPC25+ctrl	False	True	False	True	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	SPCS3	SPCS3+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	SRBD1	SRBD1+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	SRFBP1	SRFBP1+ctrl	False	True	False	True	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	SRP54	SRP54+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	SRP68	SRP68+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	SRP72	SRP72+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	SRPRB	SRPRB+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	SRRM1	SRRM1+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	SRRM2	SRRM2+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	SRRT	SRRT+ctrl	False	True	False	True	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	SRSF1	SRSF1+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	SRSF10	SRSF10+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	SRSF11	SRSF11+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	SRSF2	SRSF2+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	SRSF3	SRSF3+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	SRSF7	SRSF7+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	SS18L2	SS18L2+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	SSBP1	SSBP1+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	SSRP1	SSRP1+ctrl	False	True	False	True	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	SSU72	SSU72+ctrl	False	True	False	True	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	STARD7	STARD7+ctrl	False	True	False	True	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	STRAP	STRAP+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	SUGP1	SUGP1+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	SUGT1	SUGT1+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	SUPT16H	SUPT16H+ctrl	False	True	False	True	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	SUPT4H1	SUPT4H1+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	SUPT5H	SUPT5H+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	SUPT6H	SUPT6H+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	SUPV3L1	SUPV3L1+ctrl	False	True	False	True	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	SURF6	SURF6+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	SYF2	SYF2+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	SYMPK	SYMPK+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	TADA3	TADA3+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	TAF1	TAF1+ctrl	True	False	True	False	ALIGNED	
replogle_k562_rl1	R-L1-K562_seed1	TAF10	TAF10+ctrl	True	False	True	False	ALIGNED	
